Run_./2018-02-16/otu_table.biom-0/0 Run_./2018-02-16/otu_table.biom-0/1 Run_./2018-02-16/otu_table.biom-0/2 Run_./2022-07-08/ITS/ASV_Table.biom-1/0 Run_./2022-02-18/beuty5958.biom-2/0 Run_./2022-02-18/beuty5958.biom-2/1 Run_./2022-04-19/beuty6409.biom-3/0 Run_./2022-04-19/ITS/ASV_Table.biom-4/0 Run_./2022-07-11/beuty6948.biom-5/0 Run_./2022-08-19/ASV_Table.biom-6/0 Run_./2022-08-19/ITS/ASV_Table.biom-7/0 Run_./2018-03-09/otu_table.biom-8/0 Run_./2018-03-09/otu_table.biom-8/1 Run_./2018-03-09/otu_table.biom-8/2 Run_./2018-03-09/otu_table.biom-8/3 key_0 key_1 key_2 key_3 key_4 key_5 key_6
0 518 0 0 0 0 0 0 0 0 0 0 0 464 0 seq66 X__./2018-03-09/otu_table.biom_seq66_X__./2018-02-16/otu_table.biom_seq51 X__./2018-03-09/otu_table.biom_seq66_X__./2018-02-16/otu_table.biom_seq51 X__./2018-03-09/otu_table.biom_seq66_X__./2018-02-16/otu_table.biom_seq51 X__./2018-03-09/otu_table.biom_seq66_X__./2018-02-16/otu_table.biom_seq51 X__./2018-03-09/otu_table.biom_seq66_X__./2018-02-16/otu_table.biom_seq51 X__./2018-03-09/otu_table.biom_seq66_X__./2018-02-16/otu_table.biom_seq51
0 490 0 0 0 0 0 0 0 0 0 0 0 441 0 seq67 X__./2018-03-09/otu_table.biom_seq67_X__./2018-02-16/otu_table.biom_seq52 X__./2018-03-09/otu_table.biom_seq67_X__./2018-02-16/otu_table.biom_seq52 X__./2018-03-09/otu_table.biom_seq67_X__./2018-02-16/otu_table.biom_seq52 X__./2018-03-09/otu_table.biom_seq67_X__./2018-02-16/otu_table.biom_seq52 X__./2018-03-09/otu_table.biom_seq67_X__./2018-02-16/otu_table.biom_seq52 X__./2018-03-09/otu_table.biom_seq67_X__./2018-02-16/otu_table.biom_seq52
274 148 487 0 0 0 0 0 0 0 0 274 1190 504 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Clostridiaceae_1 g__Clostridium s__colicanis
0 0 406 0 0 0 0 0 0 0 0 53 29 287 0 k__Bacteria p__Firmicutes c__Erysipelotrichia o__Erysipelotrichales f__Erysipelotrichaceae g__Erysipelatoclostridium s__ramosum
0 405 0 0 101 0 0 0 29 22 0 55 170 256 0 k__Bacteria p__Actinobacteria c__Coriobacteriia o__Coriobacteriales f__Coriobacteriaceae g__Slackia s__piriformis
0 356 0 0 0 0 0 0 0 0 0 292 0 0 0 seq89 X__./2018-03-09/otu_table.biom_seq89_X__./2018-02-16/otu_table.biom_seq60 X__./2018-03-09/otu_table.biom_seq89_X__./2018-02-16/otu_table.biom_seq60 X__./2018-03-09/otu_table.biom_seq89_X__./2018-02-16/otu_table.biom_seq60 X__./2018-03-09/otu_table.biom_seq89_X__./2018-02-16/otu_table.biom_seq60 X__./2018-03-09/otu_table.biom_seq89_X__./2018-02-16/otu_table.biom_seq60 X__./2018-03-09/otu_table.biom_seq89_X__./2018-02-16/otu_table.biom_seq60
0 0 344 0 0 0 0 0 0 0 0 0 0 249 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptosporangiales f__Thermomonosporaceae g__Actinoallomurus s__amamiensis-fulvus-purpureus-spadix
0 0 527 0 0 0 0 0 0 0 0 0 90 269 0 k__Bacteria p__Chloroflexi c__KD4-96 o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
0 0 306 0 0 0 0 0 0 0 0 0 0 225 0 seq106 X__./2018-03-09/otu_table.biom_seq106_X__./2018-02-16/otu_table.biom_seq68 X__./2018-03-09/otu_table.biom_seq106_X__./2018-02-16/otu_table.biom_seq68 X__./2018-03-09/otu_table.biom_seq106_X__./2018-02-16/otu_table.biom_seq68 X__./2018-03-09/otu_table.biom_seq106_X__./2018-02-16/otu_table.biom_seq68 X__./2018-03-09/otu_table.biom_seq106_X__./2018-02-16/otu_table.biom_seq68 X__./2018-03-09/otu_table.biom_seq106_X__./2018-02-16/otu_table.biom_seq68
0 0 305 0 0 0 0 0 0 0 0 111 174 110 0 seq74 X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-02-16/otu_table.biom_seq69 X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-02-16/otu_table.biom_seq69 X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-02-16/otu_table.biom_seq69 X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-02-16/otu_table.biom_seq69 X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-02-16/otu_table.biom_seq69 X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-03-09/otu_table.biom_seq74_X__./2018-02-16/otu_table.biom_seq69
0 305 0 0 0 0 0 0 0 0 0 200 782 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Clostridiaceae_1 g__Clostridium s__baratii
0 0 295 0 0 0 0 0 0 0 0 0 597 188 0 seq53 X__./2018-03-09/otu_table.biom_seq53_X__./2018-03-09/otu_table.biom_seq53_X__./2018-02-16/otu_table.biom_seq71 X__./2018-03-09/otu_table.biom_seq53_X__./2018-03-09/otu_table.biom_seq53_X__./2018-02-16/otu_table.biom_seq71 X__./2018-03-09/otu_table.biom_seq53_X__./2018-03-09/otu_table.biom_seq53_X__./2018-02-16/otu_table.biom_seq71 X__./2018-03-09/otu_table.biom_seq53_X__./2018-03-09/otu_table.biom_seq53_X__./2018-02-16/otu_table.biom_seq71 X__./2018-03-09/otu_table.biom_seq53_X__./2018-03-09/otu_table.biom_seq53_X__./2018-02-16/otu_table.biom_seq71 X__./2018-03-09/otu_table.biom_seq53_X__./2018-03-09/otu_table.biom_seq53_X__./2018-02-16/otu_table.biom_seq71
292 0 0 0 0 0 0 0 0 0 0 0 0 186 0 seq122 X__./2018-03-09/otu_table.biom_seq122_X__./2018-02-16/otu_table.biom_seq72 X__./2018-03-09/otu_table.biom_seq122_X__./2018-02-16/otu_table.biom_seq72 X__./2018-03-09/otu_table.biom_seq122_X__./2018-02-16/otu_table.biom_seq72 X__./2018-03-09/otu_table.biom_seq122_X__./2018-02-16/otu_table.biom_seq72 X__./2018-03-09/otu_table.biom_seq122_X__./2018-02-16/otu_table.biom_seq72 X__./2018-03-09/otu_table.biom_seq122_X__./2018-02-16/otu_table.biom_seq72
0 0 274 0 0 0 0 0 0 0 0 0 58 180 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptomycetales f__Streptomycetaceae g__Streptomyces s__antibioticus-avermitilis-bungoensis-caeruleatus-canus-capoamus-chartreusis-curacoi-galbus-griseochromogenes-griseoruber-hokutonensis-hygroscopicus-indigocolor-longwoodensis-moderatus-olivochromogenes-prunicolor-roseogriseus-scabiei-spinichromogenes
0 0 487 0 0 0 0 0 110 24 0 50 144 197 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__Butyricicoccus s__pullicaecorum
0 249 0 0 0 0 0 0 0 0 0 0 0 133 0 seq171 X__./2018-03-09/otu_table.biom_seq171_X__./2018-02-16/otu_table.biom_seq79 X__./2018-03-09/otu_table.biom_seq171_X__./2018-02-16/otu_table.biom_seq79 X__./2018-03-09/otu_table.biom_seq171_X__./2018-02-16/otu_table.biom_seq79 X__./2018-03-09/otu_table.biom_seq171_X__./2018-02-16/otu_table.biom_seq79 X__./2018-03-09/otu_table.biom_seq171_X__./2018-02-16/otu_table.biom_seq79 X__./2018-03-09/otu_table.biom_seq171_X__./2018-02-16/otu_table.biom_seq79
0 241 0 0 0 0 0 0 0 0 0 123 0 0 0 seq191 X__./2018-03-09/otu_table.biom_seq191_X__./2018-02-16/otu_table.biom_seq81 X__./2018-03-09/otu_table.biom_seq191_X__./2018-02-16/otu_table.biom_seq81 X__./2018-03-09/otu_table.biom_seq191_X__./2018-02-16/otu_table.biom_seq81 X__./2018-03-09/otu_table.biom_seq191_X__./2018-02-16/otu_table.biom_seq81 X__./2018-03-09/otu_table.biom_seq191_X__./2018-02-16/otu_table.biom_seq81 X__./2018-03-09/otu_table.biom_seq191_X__./2018-02-16/otu_table.biom_seq81
0 0 241 0 0 0 0 0 0 0 0 51 316 67 0 k__Bacteria p__Firmicutes c__Erysipelotrichia o__Erysipelotrichales f__Erysipelotrichaceae g__Erysipelatoclostridium s__spiroforme
0 0 237 0 0 0 0 0 0 0 0 0 0 110 0 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__anthracis-cereus-mycoides-thuringiensis-toyonensis
0 0 235 0 0 0 0 0 0 0 0 48 0 50 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__GR-WP33-30 f__uous_taxa g__uous_taxa s__uous_taxa
0 0 231 0 0 0 0 0 0 0 0 0 58 76 0 seq169 X__./2018-03-09/otu_table.biom_seq169_X__./2018-03-09/otu_table.biom_seq169_X__./2018-02-16/otu_table.biom_seq89 X__./2018-03-09/otu_table.biom_seq169_X__./2018-03-09/otu_table.biom_seq169_X__./2018-02-16/otu_table.biom_seq89 X__./2018-03-09/otu_table.biom_seq169_X__./2018-03-09/otu_table.biom_seq169_X__./2018-02-16/otu_table.biom_seq89 X__./2018-03-09/otu_table.biom_seq169_X__./2018-03-09/otu_table.biom_seq169_X__./2018-02-16/otu_table.biom_seq89 X__./2018-03-09/otu_table.biom_seq169_X__./2018-03-09/otu_table.biom_seq169_X__./2018-02-16/otu_table.biom_seq89 X__./2018-03-09/otu_table.biom_seq169_X__./2018-03-09/otu_table.biom_seq169_X__./2018-02-16/otu_table.biom_seq89
0 225 0 0 0 0 0 0 0 0 0 0 0 65 0 seq442 X__./2018-03-09/otu_table.biom_seq442_X__./2018-02-16/otu_table.biom_seq90 X__./2018-03-09/otu_table.biom_seq442_X__./2018-02-16/otu_table.biom_seq90 X__./2018-03-09/otu_table.biom_seq442_X__./2018-02-16/otu_table.biom_seq90 X__./2018-03-09/otu_table.biom_seq442_X__./2018-02-16/otu_table.biom_seq90 X__./2018-03-09/otu_table.biom_seq442_X__./2018-02-16/otu_table.biom_seq90 X__./2018-03-09/otu_table.biom_seq442_X__./2018-02-16/otu_table.biom_seq90
111 110 0 0 0 0 0 0 0 0 0 0 0 58 0 seq503 X__./2018-03-09/otu_table.biom_seq503_X__./2018-02-16/otu_table.biom_seq92 X__./2018-03-09/otu_table.biom_seq503_X__./2018-02-16/otu_table.biom_seq92 X__./2018-03-09/otu_table.biom_seq503_X__./2018-02-16/otu_table.biom_seq92 X__./2018-03-09/otu_table.biom_seq503_X__./2018-02-16/otu_table.biom_seq92 X__./2018-03-09/otu_table.biom_seq503_X__./2018-02-16/otu_table.biom_seq92 X__./2018-03-09/otu_table.biom_seq503_X__./2018-02-16/otu_table.biom_seq92
0 0 212 0 0 0 0 0 0 0 0 0 0 58 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__uous_taxa s__uous_taxa
0 0 204 0 0 0 0 0 0 0 0 47 733 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Clostridiaceae_1 g__Sarcina s__maxima
200 0 0 0 0 0 0 0 0 0 0 0 0 45 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Bacteroidaceae g__Bacteroides s__uniformis
0 0 199 0 0 0 0 0 0 0 0 38 44 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptosporangiales f__Thermomonosporaceae g__Actinomadura s__alba-rifamycini
0 0 194 0 0 0 0 0 0 0 0 0 0 28 0 seq1001 X__./2018-03-09/otu_table.biom_seq1001_X__./2018-02-16/otu_table.biom_seq98 X__./2018-03-09/otu_table.biom_seq1001_X__./2018-02-16/otu_table.biom_seq98 X__./2018-03-09/otu_table.biom_seq1001_X__./2018-02-16/otu_table.biom_seq98 X__./2018-03-09/otu_table.biom_seq1001_X__./2018-02-16/otu_table.biom_seq98 X__./2018-03-09/otu_table.biom_seq1001_X__./2018-02-16/otu_table.biom_seq98 X__./2018-03-09/otu_table.biom_seq1001_X__./2018-02-16/otu_table.biom_seq98
0 0 190 0 0 0 0 0 0 0 0 0 0 26 0 seq1030 X__./2018-03-09/otu_table.biom_seq1030_X__./2018-02-16/otu_table.biom_seq100 X__./2018-03-09/otu_table.biom_seq1030_X__./2018-02-16/otu_table.biom_seq100 X__./2018-03-09/otu_table.biom_seq1030_X__./2018-02-16/otu_table.biom_seq100 X__./2018-03-09/otu_table.biom_seq1030_X__./2018-02-16/otu_table.biom_seq100 X__./2018-03-09/otu_table.biom_seq1030_X__./2018-02-16/otu_table.biom_seq100 X__./2018-03-09/otu_table.biom_seq1030_X__./2018-02-16/otu_table.biom_seq100
0 0 189 0 0 39 0 0 0 0 0 0 0 23 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Bacteroidaceae g__Bacteroides s__clarus
665 2326 57337 0 0 0 0 0 0 0 0 0 0 0 0       
0 0 0 29687 0 0 0 323 0 0 513 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Saccharomycetaceae g__Saccharomyces 
0 0 0 3604 0 0 0 0 0 0 32 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales   
0 0 0 3315 0 0 0 0 0 0 116 0 0 0 0 k__Fungi p__Ascomycota c__Dothideomycetes o__Pleosporales f__Didymellaceae g__Ascochyta 
0 0 0 2747 0 0 0 0 0 0 4584 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__unidentified g__Candida s__Candida_sake
0 0 0 6655 0 0 0 4393 0 0 17178 0 0 0 0 Unassigned      
0 0 0 2069 0 0 0 0 0 0 665 0 0 0 0 k__Fungi p__Ascomycota c__Eurotiomycetes o__Eurotiales f__Aspergillaceae g__Aspergillus 
0 0 0 991 0 0 0 0 0 0 0 0 0 0 0 seq8 X__./2022-07-08/ITS/ASV_Table.biom_seq8 X__./2022-07-08/ITS/ASV_Table.biom_seq8 X__./2022-07-08/ITS/ASV_Table.biom_seq8 X__./2022-07-08/ITS/ASV_Table.biom_seq8 X__./2022-07-08/ITS/ASV_Table.biom_seq8 X__./2022-07-08/ITS/ASV_Table.biom_seq8
0 0 0 776 0 0 0 0 0 0 0 0 0 0 0 seq9 X__./2022-07-08/ITS/ASV_Table.biom_seq9 X__./2022-07-08/ITS/ASV_Table.biom_seq9 X__./2022-07-08/ITS/ASV_Table.biom_seq9 X__./2022-07-08/ITS/ASV_Table.biom_seq9 X__./2022-07-08/ITS/ASV_Table.biom_seq9 X__./2022-07-08/ITS/ASV_Table.biom_seq9
0 0 0 668 0 0 0 0 0 0 0 0 0 0 0 seq10 X__./2022-07-08/ITS/ASV_Table.biom_seq10 X__./2022-07-08/ITS/ASV_Table.biom_seq10 X__./2022-07-08/ITS/ASV_Table.biom_seq10 X__./2022-07-08/ITS/ASV_Table.biom_seq10 X__./2022-07-08/ITS/ASV_Table.biom_seq10 X__./2022-07-08/ITS/ASV_Table.biom_seq10
0 0 0 1190 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Pichiaceae g__Pichia 
0 0 0 444 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Debaryomycetaceae g__Candida s__Candida_tropicalis
0 0 0 439 0 0 0 0 0 0 137 0 0 0 0 k__Fungi p__Ascomycota c__Eurotiomycetes o__Eurotiales f__Aspergillaceae g__Penicillium 
0 0 0 324 0 0 0 719 0 0 218 0 0 0 0 k__Fungi p__Ascomycota c__Dothideomycetes o__Capnodiales f__Cladosporiaceae g__Cladosporium 
0 0 0 570 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Pichiaceae g__Ogataea s__[Candida]_boidinii
0 0 0 277 0 0 0 0 0 0 179 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Pichiaceae g__Pichia s__Pichia_membranifaciens
0 0 0 379 0 0 0 0 0 0 29 0 0 0 0 k__Fungi p__Mucoromycota c__Mucoromycetes o__Mucorales f__Mucoraceae g__Mucor 
0 0 0 150 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Pichiaceae g__Pichia s__[Candida]_ethanolica
0 0 0 140 0 0 0 0 0 0 124 0 0 0 0 k__Fungi p__Ascomycota c__Leotiomycetes o__unidentified f__Pseudeurotiaceae  
0 0 0 135 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Debaryomycetaceae g__Kurtzmaniella s__[Candida]_railenensis
0 0 0 134 0 0 0 0 0 0 275 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Debaryomycetaceae g__unidentified s__[Candida]_saitoana
0 0 0 129 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Sordariomycetes o__Glomerellales f__Plectosphaerellaceae  
0 0 0 111 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Pichiaceae g__Ogataea 
0 0 0 107 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Dothideomycetes    
0 0 0 103 0 0 0 0 0 0 0 0 0 0 0 seq39 X__./2022-07-08/ITS/ASV_Table.biom_seq39 X__./2022-07-08/ITS/ASV_Table.biom_seq39 X__./2022-07-08/ITS/ASV_Table.biom_seq39 X__./2022-07-08/ITS/ASV_Table.biom_seq39 X__./2022-07-08/ITS/ASV_Table.biom_seq39 X__./2022-07-08/ITS/ASV_Table.biom_seq39
0 0 0 96 0 0 0 0 0 0 148 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Pichiaceae g__Pichia s__Pichia_fermentans
0 0 0 79 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Eurotiomycetes o__Eurotiales f__Aspergillaceae g__Aspergillus s__Aspergillus_flavus
0 0 0 71 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Eurotiomycetes o__Eurotiales f__Aspergillaceae g__Xeromyces s__Xeromyces_bisporus
0 0 0 70 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Eurotiomycetes o__Eurotiales f__Aspergillaceae g__Aspergillus s__Aspergillus_penicillioides
0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Phaffomycetaceae g__Barnettozyma s__Barnettozyma_californica
0 0 0 80 0 0 0 0 0 0 0 0 0 0 0 k__Fungi p__Mucoromycota c__Mucoromycetes o__Mucorales f__Mucoraceae g__Mucor s__Mucor_racemosus
0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 seq48 X__./2022-07-08/ITS/ASV_Table.biom_seq48 X__./2022-07-08/ITS/ASV_Table.biom_seq48 X__./2022-07-08/ITS/ASV_Table.biom_seq48 X__./2022-07-08/ITS/ASV_Table.biom_seq48 X__./2022-07-08/ITS/ASV_Table.biom_seq48 X__./2022-07-08/ITS/ASV_Table.biom_seq48
0 0 0 36 0 0 0 0 0 0 29 0 0 0 0 k__Fungi p__Ascomycota c__Saccharomycetes o__Saccharomycetales f__Saccharomycetaceae g__Kluyveromyces 
0 0 0 0 7904 32 50 0 540 418 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Clostridiaceae g__Clostridium s__perfringens
0 0 0 0 4876 0 0 0 4862 2891 0 0 0 0 0 seq4 X__./2022-08-19/ASV_Table.biom_seq4_X__./2022-07-11/beuty6948.biom_seq1_X__./2022-02-18/beuty5958.biom_seq4 X__./2022-08-19/ASV_Table.biom_seq4_X__./2022-07-11/beuty6948.biom_seq1_X__./2022-02-18/beuty5958.biom_seq4 X__./2022-08-19/ASV_Table.biom_seq4_X__./2022-07-11/beuty6948.biom_seq1_X__./2022-02-18/beuty5958.biom_seq4 X__./2022-08-19/ASV_Table.biom_seq4_X__./2022-07-11/beuty6948.biom_seq1_X__./2022-02-18/beuty5958.biom_seq4 X__./2022-08-19/ASV_Table.biom_seq4_X__./2022-07-11/beuty6948.biom_seq1_X__./2022-02-18/beuty5958.biom_seq4 X__./2022-08-19/ASV_Table.biom_seq4_X__./2022-07-11/beuty6948.biom_seq1_X__./2022-02-18/beuty5958.biom_seq4
0 0 0 0 6072 0 0 0 1805 3233 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Fusobacteriaceae g__Fusobacterium s__sp37458
0 0 0 0 0 5436 1195 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__cangingivalis
0 0 0 0 0 4324 1121 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__gulae
0 0 0 0 2886 0 0 0 1401 2329 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Lachnoclostridium s__sp32345
0 0 0 0 0 2988 363 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__canoris
0 0 0 0 0 2244 332 0 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Fusobacteriaceae g__Fusobacterium s__sp37445
0 0 0 0 2466 0 0 0 4823 2615 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Bacteroidaceae g__Bacteroides s__sp12209
0 0 0 0 0 2442 569 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__gingivicanis
0 0 0 0 0 1910 182 0 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Fusobacteriaceae g__Fusobacterium s__equinum-gonidiaformans
0 0 0 0 1792 0 0 0 868 892 0 0 0 0 0 k__Bacteria p__Firmicutes c__Negativicutes o__Selenomonadales f__Acidaminococcaceae g__Megamonas s__funiformis
0 0 0 0 1412 0 0 0 1284 3075 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Blautia s__sp31989
0 0 0 0 1361 0 0 0 0 58 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__Anaerotruncus s__sp34464
0 0 0 0 0 2534 858 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pseudomonadales f__Moraxellaceae g__Moraxella s__sp62638
0 0 0 0 0 1489 1078 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__sp13368
0 0 0 0 1162 0 0 0 688 2764 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Fusobacteriaceae g__Fusobacterium s__sp37464
0 0 0 0 0 1105 110 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Prevotellaceae g__Prevotella s__sp14101
0 0 0 0 2171 0 0 0 81 441 0 0 90 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Bacteroidaceae g__Bacteroides s__stercoris
0 0 0 0 0 1044 277 0 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Fusobacteriaceae g__Fusobacterium s__sp37444
0 0 0 0 0 1036 431 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pseudomonadales f__Moraxellaceae g__Moraxella s__cuniculi
0 0 0 0 0 1353 457 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Prevotellaceae g__Alloprevotella s__sp13490
0 0 0 0 0 1026 319 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Bacteroidaceae g__Bacteroides s__sp12145
0 0 0 0 0 1989 392 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Prevotellaceae g__Alloprevotella s__sp13484
0 0 0 0 901 0 0 0 109 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Peptostreptococcaceae g__Paeniclostridium s__sordellii
0 0 0 0 0 1239 274 0 0 0 0 0 0 0 0 k__Bacteria p__NA c__NA o__NA f__NA g__NA s__sp19816
0 0 0 0 0 1140 158 0 0 0 0 0 0 0 0 k__Bacteria p__Fusobacteria c__Fusobacteriia o__Fusobacteriales f__Leptotrichiaceae g__NA s__sp37541
0 0 0 0 0 1000 1381 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pasteurellales f__Pasteurellaceae g__NA s__sp62273
0 0 0 0 0 840 133 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Porphyromonadaceae g__Porphyromonas s__sp13367
0 0 0 0 0 767 262 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Peptostreptococcaceae g__Peptostreptococcus s__canis
0 0 0 0 0 728 97 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Epsilonproteobacteria o__Campylobacterales f__Campylobacteraceae g__Campylobacter s__rectus-showae
0 0 0 0 0 1049 788 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Lactobacillales f__Streptococcaceae g__Streptococcus s__fryi
0 0 0 0 0 889 164 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Catonella s__sp32120
0 0 0 0 0 628 79 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Bacteroidia o__Bacteroidales f__Bacteroidaceae g__Bacteroides s__denticanum-pyogenes
0 0 0 0 0 1073 143 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Pasteurellales f__Pasteurellaceae g__Pasteurella s__dagmatis
0 0 0 0 0 706 248 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Staphylococcaceae g__Staphylococcus s__delphini-intermedius-pseudintermedius
0 0 0 0 0 799 281 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Family_XI g__Parvimonas s__sp31283
0 0 0 0 0 723 190 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Bergeyella s__zoohelcum
0 0 0 0 0 550 123 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Peptostreptococcaceae g__Filifactor s__sp34271
